Humidity3pm,Humidity9am,Location,MaxTemp,MinTemp,Month,Pressure3pm,Pressure9am,Rainfall,Temp3pm,Temp9am,WindDir3pm,WindDir9am,WindGustDir,WindGustSpeed,WindSpeed3pm,WindSpeed9am,RainToday,RainTomorrow,TempRange,HumidityDiff,PressureDiff,Season,SeasonName
34.0,69.0,40.0,26.7,9.2,10,1013.5,1016.7,0.0,25.0,16.7,14.0,15.0,6.0,46.0,20.0,7.0,0.0,0,17.5,-35.0,-3.2000000000000455,4,Spring
42.0,54.0,40.0,17.3,9.3,10,1024.9,1027.2,0.0,16.4,11.0,1.0,8.0,9.0,44.0,24.0,22.0,0.0,0,8.0,-12.0,-2.2999999999999545,4,Spring
34.0,56.0,40.0,22.3,8.4,10,1020.0,1025.2,0.0,20.9,11.4,0.0,7.0,0.0,35.0,9.0,3.9999999999999982,0.0,0,13.9,-22.0,-5.2000000000000455,4,Spring
27.0,69.0,40.0,24.9,5.2,10,1019.7,1023.1,0.0,23.4,14.6,2.0,7.0,5.0,46.0,7.000000000000002,6.0,0.0,0,19.7,-42.0,-3.3999999999999773,4,Spring
39.0,60.0,40.0,24.7,7.0,10,1018.8,1022.9,0.0,23.0,15.0,6.0,3.0,3.0,30.0,17.0,3.9999999999999982,0.0,0,17.7,-21.0,-4.100000000000023,4,Spring
43.0,65.0,40.0,21.0,9.5,10,1017.0,1020.1,0.0,20.7,17.5,6.0,1.0000000000000009,13.0,39.0,13.0,9.0,0.0,1,11.5,-22.0,-3.1000000000000227,4,Spring
65.0,81.0,40.0,23.2,10.5,11,1010.4,1015.3,2.0,20.2,15.9,6.0,15.0,14.0,56.0,9.0,6.0,1.0,1,12.7,-16.0,-4.899999999999977,4,Spring
44.0,87.0,40.0,24.9,14.1,11,1009.3,1010.5,21.4,22.7,18.1,14.0,6.0,13.0,37.0,20.0,13.0,1.0,0,10.799999999999999,-43.0,-1.2000000000000455,4,Spring
63.0,78.0,40.0,20.9,13.4,11,1015.2,1016.7,0.0,19.0,15.5,1.0,4.0,1.0,33.0,15.0,7.0,0.0,0,7.499999999999998,-15.0,-1.5,4,Spring
83.0,75.0,40.0,19.2,14.5,11,1015.3,1017.9,0.0,17.8,16.4,12.0,8.0,0.0,30.0,9.0,9.0,0.0,1,4.699999999999999,8.0,-2.6000000000000227,4,Spring
97.0,99.0,40.0,19.6,13.2,11,1007.9,1012.6,6.6,18.2,14.1,8.0,1.0000000000000009,0.0,26.0,7.000000000000002,11.0,1.0,1,6.400000000000002,-2.0,-4.7000000000000455,4,Spring
60.0,77.0,40.0,23.1,14.1,11,1006.0,1007.7,37.4,20.8,18.5,14.0,7.0,14.0,35.0,17.0,13.0,1.0,0,9.000000000000002,-17.0,-1.7000000000000455,4,Spring
42.0,76.0,40.0,22.9,12.4,11,1010.8,1011.4,0.20000000000000018,22.1,17.9,7.0,14.0,7.0,37.0,20.0,7.0,0.0,0,10.499999999999998,-34.0,-0.6000000000000227,4,Spring
43.0,58.0,40.0,20.9,10.6,11,1018.4,1020.3,0.0,20.0,14.8,1.0,9.0,10.0,37.0,11.0,15.0,0.0,0,10.299999999999999,-15.0,-1.8999999999999773,4,Spring
35.0,77.0,40.0,27.1,9.5,11,1015.1,1020.8,0.0,25.9,13.8,6.0,7.0,3.0,48.0,6.0,7.0,0.0,0,17.6,-42.0,-5.699999999999932,4,Spring
73.0,62.0,40.0,29.9,10.4,11,1013.1,1015.7,0.0,19.3,19.4,14.0,12.0,2.0,31.0,15.0,6.0,0.0,1,19.5,11.0,-2.6000000000000227,4,Spring
84.0,77.0,40.0,18.4,13.4,11,1020.0,1020.9,5.4,16.6,15.1,10.0,11.0,9.0,20.0,7.000000000000002,11.0,1.0,1,4.999999999999998,7.0,-0.8999999999999773,4,Spring
70.0,93.0,40.0,21.8,14.7,11,1015.5,1018.5,8.0,20.4,16.2,3.0,5.0,3.0,33.0,15.0,2.0000000000000018,1.0,1,7.100000000000001,-23.0,-3.0,4,Spring
62.0,98.0,40.0,23.2,12.9,11,1010.3,1013.6,25.4,20.7,14.5,15.0,2.0,6.0,35.0,13.0,6.0,1.0,1,10.299999999999999,-36.0,-3.300000000000068,4,Spring
80.0,84.0,40.0,14.2,11.1,11,1013.4,1014.8,2.2,13.4,11.7,2.0,11.0,0.0,28.0,9.0,11.0,1.0,1,3.0999999999999996,-4.0,-1.3999999999999773,4,Spring
40.0,56.0,40.0,20.3,10.3,11,1016.4,1018.4,5.2,19.6,13.0,8.0,10.0,9.0,35.0,11.0,17.0,1.0,0,10.0,-16.0,-2.0,4,Spring
39.0,69.0,40.0,22.3,7.5,11,1015.7,1019.4,0.0,21.6,13.9,15.0,0.0,7.0,26.0,11.0,3.9999999999999982,0.0,0,14.8,-30.0,-3.699999999999932,4,Spring
32.0,71.0,40.0,26.1,9.0,11,1014.1,1018.3,0.0,24.4,16.4,7.0,7.0,6.0,31.0,13.0,7.0,0.0,0,17.1,-39.0,-4.199999999999932,4,Spring
29.000000000000004,43.0,40.0,29.5,10.8,11,1011.4,1013.9,0.0,28.8,21.7,13.0,3.0,14.0,46.0,30.0,9.0,0.0,0,18.7,-13.999999999999996,-2.5,4,Spring
25.000000000000004,63.0,40.0,33.7,11.3,11,1012.4,1016.6,0.0,32.1,18.9,13.0,8.0,13.0,48.0,19.0,2.0000000000000018,0.0,0,22.400000000000002,-38.0,-4.2000000000000455,4,Spring
21.000000000000004,50.0,40.0,34.5,13.9,11,1008.0,1012.1,0.0,34.1,24.0,13.0,3.0,7.0,61.0,31.0,11.0,0.0,0,20.6,-28.999999999999996,-4.100000000000023,4,Spring
35.0,55.0,40.0,25.7,15.6,11,1014.0,1014.9,0.0,24.4,17.4,15.0,8.0,0.0,33.0,7.000000000000002,13.0,0.0,0,10.1,-20.0,-0.8999999999999773,4,Spring
37.0,71.0,40.0,24.2,13.7,11,1013.4,1018.6,0.0,22.3,15.5,7.0,4.0,4.0,28.0,13.0,9.0,0.0,0,10.5,-34.0,-5.2000000000000455,4,Spring
29.000000000000004,62.0,40.0,25.5,8.6,11,1009.4,1012.2,0.0,24.3,17.1,7.0,15.0,7.0,39.0,20.0,7.0,0.0,0,16.9,-33.0,-2.800000000000068,4,Spring
27.0,64.0,40.0,26.4,9.0,11,1011.6,1016.3,0.0,26.3,16.4,6.0,3.0,6.0,37.0,19.0,7.0,0.0,0,17.4,-37.0,-4.699999999999932,4,Spring
20.0,50.0,40.0,29.5,5.700000000000001,11,1006.3,1012.3,0.0,28.3,18.7,14.0,16.0,7.0,44.0,17.0,0.0,0.0,0,23.799999999999997,-30.0,-6.0,4,Spring
30.0,44.0,40.0,22.1,18.5,11,1003.8,1000.3,0.0,20.4,21.0,7.0,6.0,15.0,76.0,28.0,13.0,0.0,0,3.6000000000000014,-14.0,3.5,4,Spring
25.000000000000004,41.0,40.0,22.5,1.8000000000000007,11,1011.6,1014.9,0.0,21.4,12.8,7.0,3.0,5.0,43.0,9.0,9.0,0.0,0,20.7,-15.999999999999996,-3.2999999999999545,4,Spring
34.0,65.0,40.0,26.1,9.1,11,1013.1,1016.8,0.0,25.0,16.2,6.0,12.0,1.0,43.0,15.0,6.0,0.0,0,17.0,-31.0,-3.699999999999932,4,Spring
29.000000000000004,66.0,40.0,26.6,15.8,11,1009.1,1012.6,0.0,25.2,18.8,14.0,7.0,14.0,41.0,19.0,6.0,0.0,0,10.8,-37.0,-3.5,4,Spring
26.0,61.0,40.0,27.8,8.5,11,1008.3,1011.0,0.0,27.0,17.8,14.0,3.0,14.0,41.0,20.0,13.0,0.0,0,19.3,-35.0,-2.7000000000000455,4,Spring
16.0,31.0,40.0,33.4,10.0,12,1006.4,1009.6,0.0,31.1,24.4,6.0,3.0,14.0,59.0,31.0,15.0,0.0,0,23.4,-15.0,-3.2000000000000455,1,Summer
26.0,43.0,40.0,22.7,12.1,12,1014.6,1013.0,0.0,20.8,17.0,9.0,7.0,11.0,52.0,9.0,9.0,0.0,0,10.6,-17.0,1.6000000000000227,1,Summer
29.000000000000004,57.0,40.0,26.5,6.0,12,1021.7,1025.8,0.0,25.1,14.1,1.0,10.0,0.0,37.0,9.0,6.0,0.0,0,20.5,-27.999999999999996,-4.099999999999909,1,Summer
16.0,55.0,40.0,29.9,10.5,12,1019.5,1024.8,0.0,28.5,17.4,15.0,1.0000000000000009,0.0,35.0,7.000000000000002,6.0,0.0,0,19.4,-39.0,-5.2999999999999545,1,Summer
25.000000000000004,57.0,40.0,30.8,9.1,12,1016.2,1021.2,0.0,29.7,19.1,1.0,13.0,0.0,33.0,11.0,7.0,0.0,0,21.700000000000003,-31.999999999999996,-5.0,1,Summer
24.0,42.0,40.0,32.4,10.8,12,1014.7,1019.4,0.0,31.2,21.3,5.0,3.0,2.0,33.0,9.0,2.0000000000000018,0.0,0,21.599999999999998,-18.0,-4.699999999999932,1,Summer
40.0,68.0,40.0,26.5,16.4,12,1017.0,1020.2,0.0,26.1,19.2,4.0,8.0,4.0,26.0,9.0,7.0,0.0,0,10.100000000000001,-28.0,-3.2000000000000455,1,Summer
64.0,61.0,40.0,27.3,18.0,12,1014.7,1016.2,0.0,21.9,20.5,14.0,16.0,14.0,44.0,19.0,0.0,0.0,0,9.3,3.0,-1.5,1,Summer
35.0,69.0,40.0,29.9,18.1,12,1012.1,1014.7,0.0,29.2,22.2,13.0,14.0,7.0,43.0,24.0,17.0,0.0,0,11.799999999999997,-34.0,-2.6000000000000227,1,Summer
22.0,66.0,40.0,30.6,12.4,12,1010.0,1014.2,0.0,29.0,19.0,13.0,0.0,13.0,50.0,24.0,6.0,0.0,0,18.200000000000003,-44.0,-4.2000000000000455,1,Summer
23.0,36.0,40.0,26.3,10.5,12,1003.4,1005.0,0.0,25.4,23.2,7.0,13.0,13.0,65.0,26.0,20.0,0.0,0,15.8,-13.0,-1.6000000000000227,1,Summer
18.0,43.0,40.0,26.2,6.3,12,1010.3,1012.9,0.0,24.5,15.0,3.0,4.0,1.0,43.0,17.0,6.0,0.0,0,19.9,-25.0,-2.6000000000000227,1,Summer
27.0,60.0,40.0,27.0,12.2,12,1013.0,1017.3,0.0,24.8,16.8,7.0,4.0,5.0,31.0,11.0,9.0,0.0,0,14.8,-33.0,-4.2999999999999545,1,Summer
14.0,43.0,40.0,31.8,6.4,12,1011.8,1015.3,0.0,30.7,18.9,7.0,3.0,15.0,35.0,20.0,6.0,0.0,0,25.4,-29.0,-3.5,1,Summer
25.000000000000004,40.0,40.0,30.1,10.6,12,1012.6,1014.7,0.0,27.3,18.9,8.0,16.0,1.0,43.0,13.0,0.0,0.0,0,19.5,-14.999999999999996,-2.1000000000000227,1,Summer
67.0,59.0,40.0,25.1,13.6,12,1013.8,1015.3,0.0,19.0,21.7,2.0,2.0,9.0,39.0,7.000000000000002,7.0,0.0,1,11.500000000000002,8.0,-1.5,1,Summer
35.0,72.0,40.0,29.6,10.7,12,1014.0,1017.7,7.4,27.5,17.4,5.0,14.0,1.0,26.0,9.0,7.0,1.0,0,18.900000000000002,-37.0,-3.7000000000000455,1,Summer
27.0,59.0,40.0,33.4,13.7,12,1012.5,1016.3,0.0,31.3,22.9,5.0,3.0,7.0,33.0,9.0,6.0,0.0,0,19.7,-32.0,-3.7999999999999545,1,Summer
20.0,46.0,40.0,35.7,15.3,12,1011.4,1014.8,0.0,34.9,26.2,7.0,4.0,14.0,31.0,11.0,2.0000000000000018,0.0,0,20.400000000000002,-26.0,-3.3999999999999773,1,Summer
18.0,33.0,40.0,36.6,14.9,12,1007.1,1012.5,0.0,35.4,26.3,14.0,4.0,6.0,56.0,24.0,2.0000000000000018,0.0,0,21.700000000000003,-15.0,-5.399999999999977,1,Summer
25.000000000000004,79.0,40.0,27.5,20.0,12,1015.0,1014.7,0.20000000000000018,27.1,20.9,7.0,6.0,1.0,39.0,11.0,9.0,0.0,0,7.5,-54.0,0.2999999999999545,1,Summer
40.0,55.0,40.0,23.9,14.7,12,1019.1,1022.8,0.20000000000000018,23.1,15.2,0.0,0.0,0.0,46.0,17.0,13.0,0.0,0,9.2,-15.0,-3.699999999999932,1,Summer
41.0,57.0,40.0,25.1,14.5,12,1015.0,1019.5,0.0,24.1,17.7,4.0,4.0,9.0,35.0,11.0,6.0,0.0,0,10.600000000000001,-16.0,-4.5,1,Summer
31.0,56.0,40.0,25.4,12.3,12,1016.0,1019.7,0.8,23.9,18.0,0.0,2.0,4.0,39.0,19.0,13.0,0.0,0,13.099999999999998,-25.0,-3.7000000000000455,1,Summer
29.000000000000004,57.0,40.0,28.0,9.8,12,1010.8,1017.1,0.0,26.4,17.7,6.0,4.0,4.0,39.0,11.0,13.0,0.0,0,18.2,-27.999999999999996,-6.300000000000068,1,Summer
100.0,61.0,40.0,22.2,12.5,12,1004.2,1005.9,0.0,19.1,20.4,6.0,2.0,7.0,28.0,17.0,6.0,0.0,1,9.7,39.0,-1.6999999999999318,1,Summer
32.0,47.0,40.0,22.9,11.9,12,1016.4,1016.2,22.2,21.7,13.4,10.0,10.0,8.0,41.0,15.0,24.0,1.0,0,10.999999999999998,-15.0,0.1999999999999318,1,Summer
27.0,39.0,40.0,24.5,7.5,12,1020.4,1023.3,0.0,22.5,14.1,0.0,8.0,0.0,35.0,13.0,17.0,0.0,0,17.0,-12.0,-2.8999999999999773,1,Summer
22.0,63.0,40.0,30.1,10.1,12,1017.3,1021.8,0.0,27.9,16.4,15.0,2.0,0.0,33.0,11.0,3.9999999999999982,0.0,0,20.0,-41.0,-4.5,1,Summer
24.0,63.0,40.0,31.7,10.3,12,1014.9,1018.5,0.0,30.3,18.6,6.0,3.0,4.0,39.0,13.0,3.9999999999999982,0.0,0,21.4,-39.0,-3.6000000000000227,1,Summer
17.0,46.0,40.0,33.4,11.7,12,1013.5,1017.8,0.0,31.8,20.9,4.0,14.0,1.0,30.0,13.0,2.0000000000000018,0.0,0,21.7,-29.0,-4.2999999999999545,1,Summer
14.0,54.0,40.0,34.2,15.0,1,1009.4,1015.0,0.0,33.3,22.7,2.0,12.0,10.0,43.0,20.0,7.0,0.0,0,19.200000000000003,-40.0,-5.600000000000023,1,Summer
37.0,53.0,40.0,26.8,18.2,1,1009.5,1011.8,0.0,25.3,21.5,10.0,12.0,10.0,43.0,19.0,2.0000000000000018,0.0,0,8.600000000000001,-16.0,-2.2999999999999545,1,Summer
45.0,61.0,40.0,23.3,16.1,1,1013.3,1014.5,0.0,22.3,19.7,10.0,2.0,0.0,39.0,15.0,19.0,0.0,1,7.199999999999999,-16.0,-1.2000000000000455,1,Summer
64.0,90.0,40.0,19.2,14.5,1,1015.9,1017.1,5.4,18.6,15.1,2.0,10.0,2.0,28.0,15.0,11.0,1.0,1,4.699999999999999,-26.0,-1.2000000000000455,1,Summer
71.0,100.0,40.0,18.2,14.0,1,1014.5,1016.7,8.6,17.4,14.7,0.0,12.0,2.0,31.0,15.0,6.0,1.0,1,4.199999999999999,-29.0,-2.2000000000000455,1,Summer
74.0,73.0,40.0,20.3,14.7,1,1013.2,1013.8,2.8,18.3,16.5,8.0,10.0,8.0,35.0,9.0,19.0,1.0,0,5.600000000000001,1.0,-0.599999999999909,1,Summer
37.0,59.0,40.0,24.3,13.5,1,1014.4,1015.2,0.0,22.8,17.0,10.0,10.0,8.0,50.0,13.0,24.0,0.0,0,10.8,-22.0,-0.8000000000000682,1,Summer
31.0,70.0,40.0,29.1,8.9,1,1015.9,1018.9,0.0,27.5,16.7,13.0,7.0,1.0,30.0,11.0,7.0,0.0,0,20.200000000000003,-39.0,-3.0,1,Summer
32.0,67.0,40.0,30.9,13.7,1,1015.5,1019.7,0.0,29.1,19.7,6.0,1.0000000000000009,1.0,37.0,11.0,6.0,0.0,0,17.2,-35.0,-4.2000000000000455,1,Summer
27.0,61.0,40.0,33.8,14.5,1,1014.0,1018.6,0.0,33.4,22.9,14.0,9.0,3.0,30.0,13.0,2.0000000000000018,0.0,0,19.299999999999997,-34.0,-4.600000000000023,1,Summer
17.0,59.0,40.0,35.0,15.5,1,1009.4,1013.0,0.0,33.8,23.8,13.0,6.0,14.0,39.0,19.0,2.0000000000000018,0.0,0,19.5,-42.0,-3.6000000000000227,1,Summer
21.000000000000004,34.0,40.0,36.7,18.3,1,1010.2,1011.1,0.0,34.9,27.5,13.0,2.0,13.0,39.0,17.0,6.0,0.0,0,18.400000000000002,-12.999999999999996,-0.8999999999999773,1,Summer
22.0,54.0,40.0,38.7,14.6,1,1012.5,1017.5,0.0,36.8,22.3,6.0,11.0,13.0,44.0,17.0,3.9999999999999982,0.0,0,24.1,-32.0,-5.0,1,Summer
50.0,36.0,40.0,32.4,22.0,1,1010.9,1011.8,0.0,26.8,29.7,14.0,14.0,13.0,50.0,20.0,24.0,0.0,1,10.399999999999999,14.0,-0.8999999999999773,1,Summer
42.0,54.0,40.0,21.0,9.4,1,1023.0,1023.3,11.8,19.1,12.4,8.0,8.0,8.0,46.0,19.0,26.0,1.0,0,11.6,-12.0,-0.2999999999999545,1,Summer
41.0,59.0,40.0,22.3,9.7,1,1023.9,1026.5,0.0,20.9,14.3,2.0,8.0,0.0,39.0,17.0,15.0,0.0,0,12.600000000000001,-18.0,-2.6000000000000227,1,Summer
33.0,57.0,40.0,25.7,8.5,1,1019.8,1024.3,0.0,23.9,16.4,5.0,10.0,0.0,28.0,9.0,6.0,0.0,0,17.2,-24.0,-4.5,1,Summer
26.0,78.0,40.0,30.3,11.1,1,1014.3,1019.5,0.0,28.4,15.4,6.0,16.0,7.0,28.0,11.0,0.0,0.0,0,19.200000000000003,-52.0,-5.2000000000000455,1,Summer
21.000000000000004,54.0,40.0,34.3,11.9,1,1011.8,1016.6,0.0,32.3,21.4,12.0,3.0,14.0,35.0,19.0,9.0,0.0,0,22.4,-33.0,-4.800000000000068,1,Summer
22.0,60.0,40.0,34.9,15.5,1,1009.1,1012.8,0.0,32.1,20.8,14.0,16.0,14.0,56.0,28.0,0.0,0.0,0,19.4,-38.0,-3.699999999999932,1,Summer
36.0,54.0,40.0,33.0,16.1,1,1007.0,1010.7,0.0,31.7,23.8,13.0,13.0,3.0,43.0,19.0,3.9999999999999982,0.0,1,16.9,-18.0,-3.7000000000000455,1,Summer
93.0,83.0,40.0,26.7,19.1,1,1007.4,1009.7,3.8,21.2,22.5,3.0,9.0,14.0,35.0,6.0,3.9999999999999982,1.0,1,7.599999999999998,10.0,-2.300000000000068,1,Summer
53.0,76.0,40.0,28.8,17.5,1,1008.4,1011.9,0.08000000000000007,25.8,18.0,5.0,5.0,1.0,35.0,13.0,3.9999999999999982,0.0,0,11.3,-23.0,-3.5,1,Summer
59.0,77.0,40.0,26.1,17.2,1,1010.9,1013.4,0.6000000000000001,23.6,18.6,0.0,16.0,8.0,67.0,13.0,0.0,0.0,1,8.900000000000002,-18.0,-2.5,1,Summer
53.0,75.0,40.0,26.3,13.0,1,1014.4,1016.8,19.8,24.7,19.2,1.0,1.0000000000000009,0.0,35.0,15.0,7.0,1.0,0,13.3,-22.0,-2.3999999999999773,1,Summer
72.0,80.0,40.0,22.4,17.7,1,1011.6,1014.5,0.0,20.7,18.1,3.0,2.0,3.0,20.0,13.0,7.0,0.0,1,4.699999999999999,-8.0,-2.8999999999999773,1,Summer
42.0,76.0,40.0,28.8,16.0,1,1003.0,1007.3,4.8,28.0,19.8,3.0,7.0,5.0,31.0,13.0,2.0000000000000018,1.0,0,12.8,-34.0,-4.2999999999999545,1,Summer
82.0,73.0,40.0,22.8,15.8,1,1001.2,1001.1,0.0,19.4,22.6,4.0,12.0,4.0,35.0,17.0,2.0000000000000018,0.0,1,7.0,9.0,0.10000000000002274,1,Summer
89.0,82.0,40.0,24.8,11.9,1,1002.0,1004.3,9.8,19.3,16.6,15.0,13.0,1.0,50.0,9.0,6.0,1.0,1,12.9,7.0,-2.2999999999999545,1,Summer
77.0,90.0,40.0,20.6,11.8,1,1003.0,1003.6,26.4,17.9,14.1,13.0,7.0,6.0,43.0,9.0,11.0,1.0,1,8.8,-13.0,-0.6000000000000227,1,Summer
59.0,99.0,40.0,21.4,12.2,2,1000.7,1002.7,9.0,20.1,13.1,3.0,15.0,11.0,33.0,9.0,3.9999999999999982,1.0,1,9.2,-40.0,-2.0,1,Summer
38.0,76.0,40.0,26.1,9.3,2,1002.5,1005.8,15.599999999999998,25.0,16.0,13.0,2.0,2.0,44.0,13.0,2.0000000000000018,1.0,0,16.8,-38.0,-3.2999999999999545,1,Summer
57.0,76.0,40.0,27.0,14.8,2,1002.8,1003.1,0.0,23.4,18.9,9.0,16.0,10.0,30.0,13.0,0.0,0.0,1,12.2,-19.0,-0.3000000000000682,1,Summer
43.0,72.0,40.0,24.7,14.1,2,1012.3,1013.6,6.8,23.3,15.5,8.0,8.0,10.0,50.0,20.0,28.0,1.0,0,10.6,-29.0,-1.3000000000000682,1,Summer
44.0,66.0,40.0,23.3,13.3,2,1016.9,1018.4,0.0,22.9,15.9,2.0,8.0,8.0,44.0,20.0,19.0,0.0,0,10.0,-22.0,-1.5,1,Summer
47.0,64.0,40.0,24.9,14.7,2,1015.6,1018.8,0.0,23.5,17.7,0.0,2.0,0.0,30.0,11.0,11.0,0.0,0,10.2,-17.0,-3.199999999999932,1,Summer
34.0,77.0,40.0,29.7,9.4,2,1014.5,1017.9,0.0,27.1,15.9,4.0,16.0,0.0,26.0,7.000000000000002,0.0,0.0,0,20.299999999999997,-43.0,-3.3999999999999773,1,Summer
26.0,71.0,40.0,31.5,12.0,2,1016.0,1018.8,0.0,30.5,19.0,8.0,16.0,8.0,31.0,13.0,0.0,0.0,0,19.5,-45.0,-2.7999999999999545,1,Summer
29.000000000000004,73.0,40.0,31.7,13.3,2,1010.2,1015.2,0.48,30.4,19.1,6.0,12.0,6.0,31.0,17.0,2.0000000000000018,0.0,0,18.4,-44.0,-5.0,1,Summer
45.0,70.0,40.0,29.1,15.4,2,1011.6,1014.5,0.0,27.9,21.4,1.0,16.0,2.0,50.0,15.0,0.0,0.0,0,13.700000000000001,-25.0,-2.8999999999999773,1,Summer
49.0,76.0,40.0,29.3,15.4,2,1012.9,1016.4,0.0,26.4,19.6,14.0,4.0,1.0,30.0,13.0,9.0,0.0,0,13.9,-27.0,-3.5,1,Summer
25.000000000000004,78.0,40.0,32.0,16.1,2,1008.9,1013.3,0.0,31.4,21.3,14.0,15.0,14.0,39.0,19.0,6.0,0.0,0,15.899999999999999,-53.0,-4.399999999999977,1,Summer
25.000000000000004,59.0,40.0,32.2,15.5,2,1006.5,1008.2,0.0,31.4,22.6,14.0,0.0,14.0,50.0,19.0,2.0000000000000018,0.0,0,16.700000000000003,-34.0,-1.7000000000000455,1,Summer
41.0,72.0,40.0,28.9,17.3,2,1006.9,1011.6,0.0,26.9,18.8,6.0,1.0000000000000009,14.0,43.0,11.0,3.9999999999999982,0.0,0,11.599999999999998,-31.0,-4.7000000000000455,1,Summer
34.0,53.0,40.0,26.4,9.3,2,1006.0,1008.8,0.0,26.0,17.0,6.0,6.0,7.0,43.0,22.0,2.0000000000000018,0.0,0,17.099999999999998,-19.0,-2.7999999999999545,1,Summer
40.0,49.0,40.0,25.2,10.4,2,1006.5,1010.9,0.0,22.7,13.7,7.0,8.0,10.0,30.0,13.0,17.0,0.0,0,14.799999999999999,-9.0,-4.399999999999977,1,Summer
33.0,63.0,40.0,28.6,9.3,2,1005.9,1009.0,0.0,26.7,16.2,7.0,16.0,1.0,33.0,11.0,0.0,0.0,0,19.3,-30.0,-3.1000000000000227,1,Summer
26.0,71.0,40.0,30.3,15.9,2,1009.0,1011.0,0.0,29.7,20.0,13.0,7.0,13.0,31.0,19.0,3.9999999999999982,0.0,0,14.4,-45.0,-2.0,1,Summer
40.0,75.0,40.0,30.0,13.9,2,1016.3,1017.9,0.0,27.1,19.3,13.0,1.0000000000000009,4.0,43.0,9.0,11.0,0.0,0,16.1,-35.0,-1.6000000000000227,1,Summer
43.0,74.0,40.0,29.2,17.4,2,1022.6,1025.2,0.0,27.0,18.9,3.0,3.0,1.0,37.0,13.0,2.0000000000000018,0.0,0,11.8,-31.0,-2.6000000000000227,1,Summer
32.0,71.0,40.0,32.7,13.9,2,1019.9,1024.6,0.0,31.1,20.5,6.0,9.0,6.0,28.0,11.0,2.0000000000000018,0.0,0,18.800000000000004,-39.0,-4.699999999999932,1,Summer
29.000000000000004,63.0,40.0,34.1,14.3,2,1015.6,1020.4,0.0,32.6,20.6,7.0,16.0,7.0,28.0,13.0,0.0,0.0,0,19.8,-34.0,-4.7999999999999545,1,Summer
24.0,57.0,40.0,35.9,15.1,2,1010.9,1015.1,0.0,35.2,22.6,14.0,16.0,13.0,37.0,15.0,0.0,0.0,0,20.799999999999997,-33.0,-4.2000000000000455,1,Summer
17.0,38.0,40.0,36.9,14.1,2,1008.8,1012.1,0.0,35.8,25.9,14.0,4.0,7.0,46.0,24.0,7.0,0.0,0,22.799999999999997,-21.0,-3.300000000000068,1,Summer
25.000000000000004,70.0,40.0,32.3,16.0,2,1012.8,1015.0,0.0,29.4,21.3,3.0,4.0,1.0,39.0,9.0,13.0,0.0,0,16.299999999999997,-45.0,-2.2000000000000455,1,Summer
56.0,69.0,40.0,25.2,16.9,2,1017.7,1019.1,0.0,23.6,19.8,5.0,9.0,4.0,30.0,11.0,2.0000000000000018,0.0,0,8.3,-13.0,-1.3999999999999773,1,Summer
35.0,68.0,40.0,30.8,15.0,2,1014.6,1018.2,0.0,28.6,19.7,3.0,5.0,2.0,41.0,11.0,2.0000000000000018,0.0,0,15.8,-33.0,-3.6000000000000227,1,Summer
52.0,72.0,40.0,25.5,18.4,2,1018.6,1020.9,0.0,24.8,18.9,1.0,1.0000000000000009,4.0,31.0,17.0,9.0,0.0,0,7.100000000000001,-20.0,-2.2999999999999545,1,Summer
32.0,73.0,40.0,30.6,15.7,3,1017.9,1021.5,0.0,29.0,19.1,7.0,1.0000000000000009,1.0,30.0,13.0,9.0,0.0,0,14.900000000000002,-41.0,-3.6000000000000227,2,Autumn
27.0,76.0,40.0,33.1,14.3,3,1017.3,1020.8,0.0,31.3,19.1,7.0,16.0,14.0,37.0,17.0,0.0,0.0,0,18.8,-49.0,-3.5,2,Autumn
26.0,57.0,40.0,33.7,12.6,3,1017.7,1021.3,0.0,32.6,20.0,1.0,14.0,8.0,41.0,7.000000000000002,3.9999999999999982,0.0,1,21.1,-31.0,-3.599999999999909,2,Autumn
32.0,81.0,40.0,32.2,14.4,3,1018.0,1021.6,11.000000000000004,31.2,18.4,6.0,16.0,4.0,22.0,11.0,0.0,1.0,0,17.800000000000004,-49.0,-3.6000000000000227,2,Autumn
26.0,79.0,40.0,34.8,14.2,3,1017.3,1020.9,0.0,33.8,19.0,14.0,13.0,8.0,37.0,9.0,2.0000000000000018,0.0,1,20.599999999999998,-53.0,-3.6000000000000227,2,Autumn
15.0,79.0,40.0,33.3,14.5,3,1018.8,1022.4,3.0,31.8,19.0,2.0,16.0,0.0,22.0,9.0,0.0,1.0,0,18.799999999999997,-64.0,-3.6000000000000227,2,Autumn
26.0,83.0,40.0,34.4,14.0,3,1017.7,1021.6,0.0,33.0,18.1,15.0,15.0,1.0,31.0,7.000000000000002,6.0,0.0,0,20.4,-57.0,-3.8999999999999773,2,Autumn
28.0,70.0,40.0,32.1,13.4,3,1020.3,1024.0,0.0,31.0,20.2,1.0,10.0,1.0,31.0,13.0,2.0000000000000018,0.0,0,18.700000000000003,-42.0,-3.7000000000000455,2,Autumn
31.0,78.0,40.0,33.0,14.1,3,1017.4,1021.6,0.0,32.8,19.7,13.0,16.0,14.0,35.0,19.0,0.0,0.0,0,18.9,-47.0,-4.2000000000000455,2,Autumn
